alpha360_LOW24,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_24,ratio,"Qlib Alpha360 expression: Ref($low, 24)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW25,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_25,ratio,"Qlib Alpha360 expression: Ref($low, 25)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW26,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_26,ratio,"Qlib Alpha360 expression: Ref($low, 26)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW27,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_27,ratio,"Qlib Alpha360 expression: Ref($low, 27)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW28,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_28,ratio,"Qlib Alpha360 expression: Ref($low, 28)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW29,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_29,ratio,"Qlib Alpha360 expression: Ref($low, 29)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW3,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_3,ratio,"Qlib Alpha360 expression: Ref($low, 3)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW30,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_30,ratio,"Qlib Alpha360 expression: Ref($low, 30)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW31,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_31,ratio,"Qlib Alpha360 expression: Ref($low, 31)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW32,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_32,ratio,"Qlib Alpha360 expression: Ref($low, 32)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW33,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_33,ratio,"Qlib Alpha360 expression: Ref($low, 33)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW34,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_34,ratio,"Qlib Alpha360 expression: Ref($low, 34)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW35,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_35,ratio,"Qlib Alpha360 expression: Ref($low, 35)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW36,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_36,ratio,"Qlib Alpha360 expression: Ref($low, 36)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW37,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_37,ratio,"Qlib Alpha360 expression: Ref($low, 37)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW38,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_38,ratio,"Qlib Alpha360 expression: Ref($low, 38)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW39,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_39,ratio,"Qlib Alpha360 expression: Ref($low, 39)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW4,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_4,ratio,"Qlib Alpha360 expression: Ref($low, 4)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW40,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_40,ratio,"Qlib Alpha360 expression: Ref($low, 40)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW41,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_41,ratio,"Qlib Alpha360 expression: Ref($low, 41)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW42,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_42,ratio,"Qlib Alpha360 expression: Ref($low, 42)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW43,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_43,ratio,"Qlib Alpha360 expression: Ref($low, 43)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW44,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_44,ratio,"Qlib Alpha360 expression: Ref($low, 44)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW45,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_45,ratio,"Qlib Alpha360 expression: Ref($low, 45)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW46,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_46,ratio,"Qlib Alpha360 expression: Ref($low, 46)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW47,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_47,ratio,"Qlib Alpha360 expression: Ref($low, 47)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW48,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_48,ratio,"Qlib Alpha360 expression: Ref($low, 48)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW49,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_49,ratio,"Qlib Alpha360 expression: Ref($low, 49)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW5,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_5,ratio,"Qlib Alpha360 expression: Ref($low, 5)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW50,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_50,ratio,"Qlib Alpha360 expression: Ref($low, 50)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW51,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_51,ratio,"Qlib Alpha360 expression: Ref($low, 51)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW52,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_52,ratio,"Qlib Alpha360 expression: Ref($low, 52)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW53,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_53,ratio,"Qlib Alpha360 expression: Ref($low, 53)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW54,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_54,ratio,"Qlib Alpha360 expression: Ref($low, 54)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW55,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_55,ratio,"Qlib Alpha360 expression: Ref($low, 55)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW56,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_56,ratio,"Qlib Alpha360 expression: Ref($low, 56)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW57,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_57,ratio,"Qlib Alpha360 expression: Ref($low, 57)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW58,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_58,ratio,"Qlib Alpha360 expression: Ref($low, 58)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW59,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_59,ratio,"Qlib Alpha360 expression: Ref($low, 59)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW6,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_6,ratio,"Qlib Alpha360 expression: Ref($low, 6)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW7,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_7,ratio,"Qlib Alpha360 expression: Ref($low, 7)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW8,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_8,ratio,"Qlib Alpha360 expression: Ref($low, 8)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_LOW9,alpha360,True,PriceTrend,PriceTrend,historical_low_to_current_close_ratio,lag_9,ratio,"Qlib Alpha360 expression: Ref($low, 9)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN0,alpha360,False,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_0,ratio,Qlib Alpha360 expression: $open/$close Alpha360 batch V4 passed.,12,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN1,alpha360,False,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_1,ratio,"Qlib Alpha360 expression: Ref($open, 1)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN10,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_10,ratio,"Qlib Alpha360 expression: Ref($open, 10)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN11,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_11,ratio,"Qlib Alpha360 expression: Ref($open, 11)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN12,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_12,ratio,"Qlib Alpha360 expression: Ref($open, 12)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN13,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_13,ratio,"Qlib Alpha360 expression: Ref($open, 13)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN14,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_14,ratio,"Qlib Alpha360 expression: Ref($open, 14)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN15,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_15,ratio,"Qlib Alpha360 expression: Ref($open, 15)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_OPEN16,alpha360,True,PriceTrend,PriceTrend,historical_open_to_current_close_ratio,lag_16,ratio,"Qlib Alpha360 expression: Ref($open, 16)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
