factor,source,original_family,original_subfamily,primary_family,secondary_family,economic_subfamily,mechanism,research_role,sleeve_id,expected_direction,direction_rationale,evidence_level,intended_role,data_horizon,turnover_implication,global_coverage,global_qualified_month_fraction,definition,lineage_status
alpha360_HIGH15,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9974343724530668,1.0,"Qlib Alpha360 expression: Ref($high, 15)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH16,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974278028389236,1.0,"Qlib Alpha360 expression: Ref($high, 16)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH17,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974200738811078,1.0,"Qlib Alpha360 expression: Ref($high, 17)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH18,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974127313711828,1.0,"Qlib Alpha360 expression: Ref($high, 18)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH19,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974061617570394,1.0,"Qlib Alpha360 expression: Ref($high, 19)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH2,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9982153836403468,1.0,"Qlib Alpha360 expression: Ref($high, 2)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH20,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973999785907868,1.0,"Qlib Alpha360 expression: Ref($high, 20)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH21,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973930225287528,1.0,"Qlib Alpha360 expression: Ref($high, 21)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH22,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973837477793738,1.0,"Qlib Alpha360 expression: Ref($high, 22)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH23,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973767917173396,1.0,"Qlib Alpha360 expression: Ref($high, 23)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH24,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973702221031964,1.0,"Qlib Alpha360 expression: Ref($high, 24)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH25,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973640389369436,1.0,"Qlib Alpha360 expression: Ref($high, 25)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH26,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997361720249599,1.0,"Qlib Alpha360 expression: Ref($high, 26)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH27,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973609473538174,1.0,"Qlib Alpha360 expression: Ref($high, 27)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH28,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973574693228004,1.0,"Qlib Alpha360 expression: Ref($high, 28)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH29,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973551506354555,1.0,"Qlib Alpha360 expression: Ref($high, 29)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH3,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9980789675348992,1.0,"Qlib Alpha360 expression: Ref($high, 3)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH30,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.99735244550022,1.0,"Qlib Alpha360 expression: Ref($high, 30)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH31,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973501268128754,1.0,"Qlib Alpha360 expression: Ref($high, 31)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH32,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973493539170938,1.0,"Qlib Alpha360 expression: Ref($high, 32)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH33,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973485810213122,1.0,"Qlib Alpha360 expression: Ref($high, 33)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH34,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973470352297492,1.0,"Qlib Alpha360 expression: Ref($high, 34)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH35,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973470352297492,1.0,"Qlib Alpha360 expression: Ref($high, 35)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH36,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973466487818584,1.0,"Qlib Alpha360 expression: Ref($high, 36)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH37,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973451029902952,1.0,"Qlib Alpha360 expression: Ref($high, 37)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH38,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973427843029504,1.0,"Qlib Alpha360 expression: Ref($high, 38)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH39,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973412385113872,1.0,"Qlib Alpha360 expression: Ref($high, 39)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH4,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997952599074612,1.0,"Qlib Alpha360 expression: Ref($high, 4)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH40,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973420114071688,1.0,"Qlib Alpha360 expression: Ref($high, 40)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH41,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997341624959278,1.0,"Qlib Alpha360 expression: Ref($high, 41)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH42,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973427843029504,1.0,"Qlib Alpha360 expression: Ref($high, 42)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH43,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973439436466228,1.0,"Qlib Alpha360 expression: Ref($high, 43)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH44,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973443300945136,1.0,"Qlib Alpha360 expression: Ref($high, 44)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH45,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973458758860768,1.0,"Qlib Alpha360 expression: Ref($high, 45)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH46,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.99734742167764,1.0,"Qlib Alpha360 expression: Ref($high, 46)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH47,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973481945734214,1.0,"Qlib Alpha360 expression: Ref($high, 47)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH48,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973485810213122,1.0,"Qlib Alpha360 expression: Ref($high, 48)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_HIGH49,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_range_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997348967469203,1.0,"Qlib Alpha360 expression: Ref($high, 49)/$close Alpha360 batch V4 passed.",legacy_v1
